set,record_id,force_p1_N,force_p2_N,force_p3_N,ssim_mean,ssim_std,ssim_min,ssim_tend,ssim_slope,ssim_auc,mean_mean,mean_std,std_mean,std_std,min_mean,min_std,max_mean,max_std,p10_mean,p10_std,p25_mean,p25_std,p50_mean,p50_std,p75_mean,p75_std,p90_mean,p90_std,iqr_mean,iqr_std,entropy_mean,entropy_std,energy_mean,energy_std,glcm_contrast_mean,glcm_contrast_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_corr_mean,glcm_corr_std,speckle_contrast_mean,speckle_contrast_std,ps_centroid_mean,ps_centroid_std,grain_halfmax_r_mean,grain_halfmax_r_std
D,19,0.51,0.38,0.46,0.9983414320186546,0.0004385126444950198,0.9979075947715792,0.9984742881426353,-1.4242113609600524e-05,0.9982942892790143,107.74936981201172,0.050697864124902174,55.696980476379395,0.047410352132976785,59.0,0.0,255.0,0.0,62.0,0.0,64.0,0.0,85.0,0.0,134.0,0.0,202.0,0.0,70.0,0.0,6.4906511435767085,0.0009698171335969865,0.027330838376656175,6.80749003458924e-05,1.496642156862745,0.0015736756716125404,0.8393845830202753,0.00029307018632698887,0.35067243339576043,0.00028590996891321685,0.983959293368869,3.4034613614125304e-05,0.5169122746811862,0.00022731349261609493,5.860986657370265,0.006706549596552747,17.5,0.5
D,20,0.52,0.38,0.46,0.9980048691014346,0.0005330968450235844,0.9976607429659793,0.9982442812931057,-2.211077316060877e-05,0.997946065335876,107.49820251464844,0.04421084781786944,55.53055419921875,0.028726815740102208,59.0,0.0,255.0,0.0,62.0,0.0,63.8,0.39999999999999997,85.0,0.0,133.0,0.0,201.925,0.23848480035423644,69.2,0.39999999999999997,6.487832765917615,0.0011484505709604266,0.027367985551245512,7.614119303993544e-05,1.4917003676470586,0.0024139969776891734,0.8388140524567312,0.00023526025858805995,0.3508953998847318,0.00030812364961285026,0.9839071459600637,3.138828007423587e-05,0.5165719239519693,0.00013255796562173275,5.886364469969631,0.0026934547122159105,17.0,0.0
D,21,0.52,0.39,0.47,0.9983689004641689,0.00039251077282611175,0.99805652855853,0.99805652855853,-1.9097443503802273e-05,0.9983341971054535,107.82551574707031,0.050292483345948456,55.85436115264893,0.046328407803623226,59.0,0.0,255.0,0.0,62.0,0.0,63.5,0.5,85.0,0.0,134.0,0.0,202.9,0.30000000000000004,70.5,0.5,6.491902438165482,0.0009034453469062807,0.027417514263652264,5.7703879644122055e-05,1.4819125306372547,0.001851260247060764,0.8390780192988538,0.00026194297899495724,0.350951750483294,0.00020846318267554327,0.9841971901198983,2.4410394979747712e-05,0.5180068206112126,0.00020979576740950062,5.837391748300251,0.004364796655471545,17.1,0.3
D,22,0.53,0.39,0.47,0.9981591839938497,0.0004483546089344727,0.9978182827726311,0.9978182827726311,-2.3581952206126634e-05,0.998119712552115,107.65602798461914,0.025586836137988178,55.732892227172854,0.02112401123009819,59.0,0.0,255.0,0.0,62.0,0.0,63.9,0.3,85.0,0.0,133.6625,0.4628377145393404,202.0,0.0,69.7625,0.4143896113562694,6.488815258502709,0.0013482845196836123,0.027405360527336598,0.0001015625889371938,1.484088541666667,0.004071050544642619,0.839557435951081,0.00042108128651617197,0.3509127552324344,0.0002791387896255727,0.9841060551323431,4.157794526073752e-05,0.5176941054218853,0.00011189520309094277,5.848071659279,0.004209558075094219,17.0,0.0
D,23,0.54,0.4,0.48,0.9984355427374785,0.0004357257100921922,0.99781003511036,0.99781003511036,-2.716365056080968e-05,0.9984108335365205,107.98165664672851,0.03274341206823736,56.09414939880371,0.022910895177012575,59.0,0.0,255.0,0.0,62.0,0.0,63.7,0.45825756949558394,84.0,0.0,134.15,0.3570714214271425,203.15,0.3570714214271425,70.45,0.5894913061275798,6.491489257390953,0.0012789712159543998,0.027478497242555022,8.046252667219598e-05,1.4738733149509806,0.00310956997092912,0.8370648080117435,0.00020637953413635008,0.3509423702620252,0.00031676895786699914,0.9844130636962671,3.123211447981889e-05,0.5194785038508192,0.0001434761561552279,5.801531175354207,0.002587932095193161,17.0,0.0
D,24,0.55,0.41,0.48,0.9978196999099493,0.0005966545936086781,0.9972957691088092,0.9977797065278479,-2.4756447631538324e-05,0.9977633760491876,107.73821640014648,0.06896864677107192,55.892220687866214,0.05665017599449417,59.0,0.0,255.0,0.0,62.0,0.0,63.4,0.4898979485566357,84.0,0.0,134.0,0.0,202.7,0.45825756949558405,70.6,0.4898979485566356,6.489172740576278,0.001303794053363577,0.027495099487714468,8.767099558947385e-05,1.4704901960784313,0.0031494047473799814,0.8373199696723003,0.0003663711336135335,0.3511632205154168,0.0002851486696443726,0.9843343998162304,3.2193744861757914e-05,0.5187779414136846,0.0002535654632544263,5.824943191970854,0.005057851942087546,17.0,0.0
D,25,0.56,0.41,0.49,0.9978444236130398,0.0005413836768190102,0.9974584504981837,0.9980204552449979,-2.1893731678605757e-05,0.9977830655072525,108.08507690429687,0.03618548761475058,56.167616271972655,0.03738567909977204,59.0,0.0,255.0,0.0,62.0,0.0,63.25,0.4330127018922193,84.0,0.0,134.35,0.47696960070847283,204.0,0.0,71.1,0.43588989435406733,6.493984711104754,0.0011128186909761498,0.027455112687312065,6.227330674554989e-05,1.4696867340686275,0.0026727483360864386,0.8363229217297313,0.0005182276965635752,0.3510210980365792,0.0002777377548222778,0.984498937353212,3.475704381758073e-05,0.5196611551556852,0.0002931858877600558,5.794958034804683,0.0032328457751738013,17.0,0.0
D,26,0.56,0.42,0.49,0.9981855540368573,0.0005369832132667779,0.9976175290106888,0.9981535294198619,-1.773187527045128e-06,0.9981386482119322,107.9875991821289,0.07891306067276829,56.069634437561035,0.04485227446099396,59.0,0.0,255.0,0.0,62.0,0.0,63.3,0.45825756949558394,84.0,0.0,134.0,0.0,203.375,0.4710360920354193,70.7,0.45825756949558394,6.493349258366649,0.0017349814207498718,0.027479302952997386,9.067108510428275e-05,1.437654718137255,0.0028343182552380518,0.835430780436669,0.00037891769404883174,0.35093670168106644,0.00027313774010721863,0.9847815083618396,3.0614442859135934e-05,0.519222893227292,0.0001457416313097064,5.765553153231027,0.006696254366271844,17.0,0.0
D,27,0.57,0.43,0.5,0.9981475622983771,0.0004916404021687408,0.9978344850701921,0.9981132746165204,-2.311231053733931e-05,0.9980997162451992,108.22695541381836,0.031121744354777905,56.26919288635254,0.04495287715115905,59.0,0.0,255.0,0.0,62.0,0.0,63.45,0.4974937185533099,84.0,0.0,134.15,0.3570714214271425,204.525,0.4866980583482946,70.7,0.6403124237432849,6.495459435959245,0.0014419010438177899,0.027467301744036377,7.795633795088369e-05,1.450496323529412,0.0019269554709133029,0.8341996750036005,0.00022775441398123283,0.3505837942180408,0.0002586109835558196,0.9847488589578541,3.022996828599198e-05,0.5199184098241268,0.00029888938868329046,5.759955896399937,0.004501194106804697,17.0,0.0
D,28,0.58,0.43,0.5,0.9982086649373143,0.0005061083394787083,0.997737339000629,0.997737339000629,-2.238050848689174e-05,0.9981739278550248,108.20103454589844,0.019880670355271045,56.314601516723634,0.03287332100157493,59.0,0.0,255.0,0.0,62.0,0.0,63.2,0.39999999999999997,84.0,0.0,134.0,0.0,205.0,0.0,70.8,0.39999999999999997,6.491410961053363,0.0009473179776998547,0.0274938435992226,6.860282765236279e-05,1.4362591911764706,0.0031191637097327395,0.8326968627846727,0.00036550957218774263,0.3504872884172983,0.00023289429088887102,0.984924746627744,5.144468137444654e-05,0.5204626660615561,0.00024105700162398164,5.740331639642437,0.008134022311716654,17.0,0.0
D,29,0.58,0.44,0.51,0.9983952290234702,0.00038370263257333766,0.9981066468830824,0.9984173488906221,-1.0424500902066331e-05,0.9983524161065048,108.08017272949219,0.04915367950139356,56.22388134002686,0.04213188873962712,59.0,0.0,255.0,0.0,62.0,0.0,63.0,0.0,84.2,0.39999999999999997,133.0,0.0,205.05,0.21794494717703367,70.0,0.0,6.489460521354024,0.0007363338144972253,0.027517932141199707,6.332667154457315e-05,1.4224195772058823,0.0017110260574515852,0.8330954171370631,0.00020033549483035863,0.3505841386583809,0.0002515541936284555,0.9850212490142514,3.844883007447913e-05,0.5202052657049497,0.00018618588361207783,5.72725394226182,0.006431213245786522,17.0,0.0
D,30,0.59,0.44,0.51,0.9983070122516322,0.0004104226440736118,0.9978887000362688,0.9982896519408166,-1.2438307501610843e-05,0.9982629167927229,107.60311889648438,0.07479370938638316,56.277242279052736,0.05654873112402186,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,84.0,0.0,132.4,0.4898979485566356,204.95,0.2179449471770337,69.4,0.4898979485566356,6.489400759036563,0.0012918618407389338,0.027236574701964854,8.026156723039126e-05,1.4244531250000003,0.0021003514167052435,0.8341929824773656,0.000267810735091483,0.3586948138165713,0.0001778540922103191,0.9849810943914035,4.586705402036332e-05,0.5230074316213518,0.000181252230446636,5.726298956022868,0.004773676424270091,17.0,0.0
D,31,0.6,0.45,0.52,0.9982811325683401,0.00040442477235811677,0.9980544017175547,0.9982685353213776,-1.3073444427115005e-05,0.9982362307213483,107.44022216796876,0.05225241734213613,56.09310035705566,0.034068739480235234,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,84.425,0.48153400710645555,132.0,0.0,203.9,0.30000000000000004,69.0,0.0,6.485431487419154,0.0011964841885101533,0.027271828008815648,7.565629069137303e-05,1.418430606617647,0.002155534331777389,0.8347437214701818,0.00020239151281117718,0.3587715486376862,0.0003270033386313138,0.9849526641378208,2.16463511523432e-05,0.5220865803404495,0.00012230757113526852,5.745183340878139,0.002170434682260106,17.0,0.0
D,32,0.61,0.45,0.52,0.9978741823388452,0.0005494710531303853,0.9974524340453478,0.9977881991688168,-1.2923621223204596e-05,0.9978205024837894,107.53538436889649,0.04293167006497159,56.194786643981935,0.031324164718973785,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,84.75,0.4031128874149275,132.4,0.4898979485566356,204.0,0.0,69.4,0.4898979485566356,6.485815102680526,0.0012080931124024779,0.027275019977241754,8.239271967021153e-05,1.4192095588235296,0.002292886916920067,0.8344498236656651,0.0002403046679786121,0.35875651064416847,0.00025740935427580027,0.9850030301911659,2.387546767676406e-05,0.5225701706056615,0.00013097930671420246,5.723849940822711,0.0034750713527692922,17.0,0.0
D,33,0.61,0.46,0.52,0.9982289626130685,0.00043492451355531573,0.9979518042149158,0.9979518042149158,-1.4015175201952659e-05,0.9981896500080744,107.8443717956543,0.023217484262292167,56.39169464111328,0.021012051244516827,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,133.0,0.0,204.775,0.40233692348577704,70.0,0.0,6.488111234955743,0.0006680397855989033,0.02723843588028103,5.694393176732825e-05,1.422208180147059,0.0019664659647945703,0.8341729897714458,0.00017944641231352335,0.35875210945924635,0.00019580643571014787,0.98506860355544,1.8612119849357514e-05,0.5228988075552758,0.00011570670753280679,5.701508813659436,0.0030384115331042734,17.0,0.0
D,34,0.62,0.46,0.53,0.9980420571668331,0.0005125305837125904,0.9976302503104832,0.9976302503104832,-2.1483175985217316e-05,0.9980013693779433,107.67384490966796,0.11179808596697252,56.336083793640135,0.0833841394361605,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.3,0.45825756949558394,132.0,0.0,204.75,0.4330127018922193,69.0,0.0,6.4813400245224075,0.0013039882021799864,0.027296878676861525,5.53272433266723e-05,1.4096767769607843,0.004552646339009317,0.8362411297693788,0.000501153979867666,0.35884490904299593,0.0002691955969543643,0.9851800362459754,4.377222660654736e-05,0.5232102456282826,0.0002489624637222319,5.724635625305285,0.007249498537125354,17.0,0.0
D,35,0.63,0.47,0.53,0.9980692017615607,0.0004634069156763047,0.9978076390623566,0.9978619406536061,-1.5243273117403984e-05,0.9980238455212582,107.69674301147461,0.04218410142564058,56.36517562866211,0.032689577668285175,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,132.0,0.0,205.0,0.0,69.0,0.0,6.481772362623763,0.001249953244857011,0.02728095396887511,7.112351712772275e-05,1.4230330882352942,0.0016955333371212347,0.8357127057836241,0.00022676728700403532,0.35877882139606465,0.00021468476285437907,0.9850476640006143,3.0919916193700476e-05,0.5233693295736848,0.00012912931487120256,5.744476737252195,0.004019987978560475,17.0,0.0
D,36,0.64,0.47,0.54,0.9980947061300631,0.00048828029950230214,0.9976839673165082,0.9981635447937113,-1.253270433787866e-05,0.9980427552738897,107.83611907958985,0.07898232617076824,56.512100028991696,0.06873876882328304,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,132.3,0.45825756949558405,205.85,0.3570714214271425,69.3,0.45825756949558394,6.483411511971136,0.001345877264815218,0.02724123392254114,7.634974273846449e-05,1.4321269914215686,0.008266570487479308,0.8353311678398736,0.0002880673839213846,0.359025336895371,0.00026514676078506934,0.9850314153350908,6.591541525878625e-05,0.5240552156451718,0.0002659851472734935,5.745589057140628,0.007513320590645497,17.0,0.0
D,37,0.64,0.48,0.54,0.9980635178721438,0.0005249100983706487,0.9974078148097858,0.9974078148097858,-3.4763599061788917e-05,0.9980298131598673,107.629345703125,0.04753565039022465,56.40237865447998,0.034921965680677854,58.95,0.21794494717703367,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,132.0,0.0,205.2,0.4000000000000001,69.0,0.0,6.487358197135867,0.0011405771163978048,0.02688807339873165,6.464981014660152e-05,1.4197801776960783,0.004220160576951083,0.8358085566198644,0.0002490281578641879,0.3600423724759937,0.00030484536750450343,0.9850953991504934,3.055977386739629e-05,0.5240427173350996,0.00011854549641962116,5.736070500022135,0.003673386817271517,17.0,0.0
D,38,0.65,0.49,0.54,0.9979443768985259,0.0005552265207830764,0.9974541433076841,0.9978516715854368,-2.667808184598485e-05,0.9978927211672264,107.73822555541992,0.07580769259353994,56.548987197875974,0.06324689257329787,58.85,0.3570714214271425,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,132.0,0.0,205.55,0.49749371855331,69.0,0.0,6.49075022175432,0.00127859077503898,0.026631499500945212,5.464182092071891e-05,1.4303102022058822,0.0029845595813152315,0.8354200987070668,0.0002482740947383223,0.3601709873117253,0.00029684321322336684,0.9850570280499416,4.6556631453350904e-05,0.5248737982373034,0.00023822269429940647,5.756531022910404,0.009532380121929031,17.0,0.0
D,39,0.66,0.49,0.55,0.9982694671675022,0.00043146986618581386,0.9979585533800062,0.9982803885305253,-2.2033252539368978e-05,0.9982236394254885,107.91288528442382,0.023582489978740885,56.49673061370849,0.026110272662054793,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,132.0,0.0,204.45,0.49749371855331,69.0,0.0,6.4830901964361605,0.0014680859521190128,0.0273060186766088,8.364433044233509e-05,1.4296798406862745,0.004605304016843658,0.8363983398818728,0.0002228399434356194,0.35872316095138734,0.0002210233878901971,0.9850497900174288,3.548084113840007e-05,0.5235401522829275,0.00015469485227780354,5.7935537136591595,0.004219425632227425,17.0,0.0
D,40,0.66,0.5,0.56,0.9980116765213453,0.000518711867260405,0.9976246422497296,0.9980301437913763,-9.53263788635222e-06,0.9979588662384588,107.55531311035156,0.04708074082211025,56.210161972045896,0.03478038369637865,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,131.35,0.47696960070847283,202.925,0.2384848003542364,68.35,0.47696960070847283,6.478124722456437,0.0008467506238383015,0.027366644353605807,4.924717316498938e-05,1.4245833333333333,0.002769426521589291,0.8365918231043773,0.0003761065122380489,0.3590200369275957,0.0002247979154453327,0.9849530798860258,2.9113090112391813e-05,0.5226162923143421,0.00015140049637463613,5.8335974789291205,0.0035928691416755305,17.0,0.0
D,41,0.67,0.51,0.56,0.9984112420701459,0.00036994607514103707,0.9982262890369126,0.9983379076445579,-1.235565159603213e-05,0.9983713625042178,107.91061706542969,0.07745039395855662,56.44652557373047,0.05721058307616483,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,86.0,0.0,132.2625,0.4292071178347349,204.0,0.0,69.2625,0.42920711783473486,6.482532385222792,0.0009399959813701647,0.02731133212801069,5.847707688483663e-05,1.4450781249999998,0.0020427612275654037,0.8360941132113877,0.0002495901528877764,0.35867833722847264,0.0002044969022067022,0.9848575897893801,2.0790400369956886e-05,0.5230858264163919,0.00017567537560216355,5.831805625879165,0.005015755956862003,17.0,0.0
D,42,0.68,0.51,0.56,0.9984082879881815,0.0003713184498023444,0.9982085903259055,0.9983184456843253,-1.3156802424719866e-05,0.9983687651011033,107.87792587280273,0.03962692973859705,56.36412811279297,0.033163633795384936,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.9,0.30000000000000004,204.0,0.0,69.9,0.30000000000000004,6.484393345416343,0.0011850375122028102,0.027288329158909618,6.549616372706328e-05,1.4398039215686276,0.005434433735510176,0.8360500516658421,0.0003006747139094708,0.35884509359062455,0.00022165170014711467,0.9848695962726914,5.060426931859262e-05,0.5224806088984888,0.00014715032054949976,5.837361947925376,0.0035572245572563525,17.0,0.0
D,43,0.69,0.52,0.57,0.998192916332165,0.0005366351847966408,0.9973235420279626,0.9973471179787785,-3.779602257366315e-05,0.9981676193501794,107.81198501586914,0.043524861942097,56.27840175628662,0.03812326551536438,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.25,0.4330127018922193,203.65,0.47696960070847283,69.25,0.4330127018922193,6.485261711544281,0.0009023999634443712,0.027224037307314576,6.940337483704835e-05,1.4379473039215684,0.0031446332745826656,0.8359001204329101,0.000249088016378558,0.3587743946745105,0.0002757161106546455,0.9848447066799556,2.9773087423625547e-05,0.5220050096980671,0.00016625066234951841,5.8459479201291895,0.005792290693716803,17.0,0.0
D,44,0.69,0.52,0.58,0.9981191460820567,0.00047145801803113335,0.9977477393417039,0.9981616376514443,-2.3049084584914965e-05,0.9980685317271006,107.75286254882812,0.05691073369310515,56.29649410247803,0.0326907446841773,58.95,0.21794494717703367,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.0,0.0,203.9,0.25495097567963926,69.0,0.0,6.485409519876114,0.0010527140968936474,0.027081645885482432,5.682653475015564e-05,1.4511511948529414,0.0028563028905763807,0.8350475325584409,0.00028729978578745374,0.3592061233123475,0.00027459332626416706,0.9847156812592445,2.3092489279713077e-05,0.5224593748825321,8.502062089724057e-05,5.871238084989122,0.002813319280576962,17.0,0.0
D,45,0.7,0.53,0.59,0.9983952251130235,0.0003714212111501805,0.9982365513404559,0.9983912130190152,-1.2460768821101935e-05,0.99835309977634,107.90745239257812,0.022018721612314565,56.36605701446533,0.020950480516573743,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.325,0.4548351349665063,132.0,0.0,203.9,0.30000000000000004,69.0,0.0,6.484331168854037,0.0009421292114282372,0.02716584096197039,6.750755755849407e-05,1.4515885416666667,0.0032240783704429146,0.8351710488936741,0.00025467971348894377,0.35889895632437546,0.00020467565799819315,0.9847467820115667,4.04227674505379e-05,0.5223555437531331,0.00012735474667586782,5.858970045420932,0.005778384701767648,17.0,0.0
D,46,0.71,0.53,0.59,0.9981706159724926,0.0004506292283539713,0.9978517209176297,0.9979792321813362,-9.95490425734663e-06,0.9981275107030886,107.9403793334961,0.06395832277866687,56.35718955993652,0.044746792148446075,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.05,0.2179449471770337,204.0,0.0,69.05,0.21794494717703367,6.485370359756708,0.0010218275355368814,0.027158523513935506,4.732015588711706e-05,1.4498567708333332,0.00280464062087669,0.8355154527460679,0.00025876639211768414,0.3588251777358259,0.00027417650028330014,0.9847652239487823,3.268044059218396e-05,0.5221140033835306,0.00013510804131269035,5.863099803409207,0.005653093444109738,17.0,0.0
D,47,0.73,0.55,0.59,0.9979195343355629,0.0006098302594377521,0.9970769054142445,0.9971049627836908,-3.9768164198039635e-05,0.9978862213325744,108.02434005737305,0.14433118678443133,56.345601081848145,0.11523646537954635,58.95,0.21794494717703367,255.0,0.0,61.0,0.0,63.0,0.0,85.575,0.48153400710645555,132.55,0.49749371855331,203.95,0.8046738469715541,69.55,0.4974937185533099,6.480590045037137,0.0014365643139887959,0.027401088946498932,6.998281365929095e-05,1.4532291666666668,0.009145335541366996,0.8347257121526008,0.0002902063639060865,0.35824107400367805,0.00029541974395844563,0.9847204735599273,4.7688818174248005e-05,0.5216004844738531,0.00037525734682434804,5.8773069781110765,0.005291074355406895,17.0,0.0
D,48,0.73,0.55,0.6,0.9982982847921054,0.00042963494609275473,0.9978910858459275,0.9982584518954962,-9.556267194503529e-06,0.9982545510470453,107.76771392822266,0.025966511257117235,56.147427558898926,0.022100480917415375,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.0,0.0,203.025,0.10897247358851685,69.0,0.0,6.477675560463636,0.0008148189641198505,0.027333230897784232,7.135504201125016e-05,1.441764705882353,0.002444516023335374,0.8355730403368696,0.0002821531889444783,0.3587842933866868,0.0001542894486418846,0.9847310474051847,2.8714842775211682e-05,0.5210041477791381,0.00010378349007945676,5.882880179287531,0.004086045406298597,17.0,0.0
D,49,0.74,0.55,0.6,0.998154864620234,0.0004511717815508269,0.9978449454991208,0.9980329961671479,-1.493625403333821e-05,0.9981095154905582,107.69553298950196,0.030362216870734676,56.05491333007812,0.020077162913627516,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.0,0.0,203.0,0.0,69.0,0.0,6.477564746455582,0.0009140528279816873,0.02730759629048407,6.0664601949842043e-05,1.4420526960784312,0.0031432039291658265,0.8357910445609626,0.00017067660041299954,0.35886463788752127,0.00021358025580494938,0.9846750454642244,3.116956966010947e-05,0.5204943148042938,8.157404882044571e-05,5.899531682096958,0.00417931589767411,17.0,0.0
D,50,0.75,0.56,0.61,0.9981878418641743,0.00043321152170372967,0.9977990820336188,0.9977990820336188,-1.994393238623472e-05,0.9981503840140092,107.66365432739258,0.04921537258915419,56.023912239074704,0.03534395888087207,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,131.95,0.2179449471770337,203.0,0.0,68.95,0.21794494717703367,6.477539660025949,0.0009614432177861517,0.02731422637589276,6.062235832105665e-05,1.442329963235294,0.004145901265885956,0.8362895536262096,0.00029406231977151335,0.3588733823525472,0.00027402960216505227,0.9846568265569688,3.851690632870115e-05,0.5203604590150099,0.00012607222353233372,5.890168359568381,0.0031320679063802323,17.0,0.0
D,51,0.76,0.57,0.61,0.9980675024147827,0.0005114100750669347,0.9976411967578503,0.9976716644416759,-3.461489972139731e-05,0.9980270640039114,107.73669204711913,0.03708573305878211,55.92789421081543,0.029297867472547093,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.05,0.2179449471770337,202.8,0.3674234614174767,69.05,0.21794494717703367,6.474845265131032,0.0010714112728419608,0.027401612116955222,6.67756442355512e-05,1.4317095588235296,0.00414115513905444,0.8368469055792775,0.0002403719729947717,0.35870554537399196,0.00020552430267404995,0.9847206776178494,4.0318924323473226e-05,0.5191164703991158,0.00011856604473826302,5.9100531718999845,0.0023883904931237434,17.0,0.0
D,52,0.77,0.57,0.62,0.9980773215767176,0.0005321865017662913,0.9974378569100926,0.9981240208997719,-1.2759735493156809e-05,0.9980254958465244,107.87385177612305,0.047297352906908605,55.92887706756592,0.03244096510738626,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.45,0.49749371855331,202.2,0.4000000000000001,69.45,0.4974937185533099,6.475674945644732,0.001124940985420677,0.027383515471592547,7.507151867906372e-05,1.4501945465686275,0.001453657033545296,0.8356487093954111,0.0002622129352397092,0.35858484005317265,0.00017145262444458263,0.9845313637789562,1.664689265851376e-05,0.5184655358166015,0.00011302809730964895,5.917898105188175,0.005662965644235941,17.0,0.0
D,53,0.77,0.58,0.62,0.9979140920096402,0.0005753504117103138,0.9974354411744668,0.9974354411744668,-2.9516548681409477e-05,0.9978717957686879,107.77804946899414,0.037678876958712686,55.75928802490235,0.024820202735017883,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.0,0.0,201.325,0.4548351349665063,69.0,0.0,6.476146257534438,0.0015359164425285791,0.027345828828401864,5.8275773834752895e-05,1.4468566176470588,0.002571420412685066,0.837116750505108,0.00028516523622649587,0.3584242965237622,0.0003294988487225779,0.9844692497713208,2.1404495507149604e-05,0.5173529035828289,9.435771830069077e-05,5.941942895466671,0.002472040484347651,17.0,0.0
D,54,0.77,0.58,0.63,0.9977435533158749,0.0006222547404604735,0.997065722805462,0.9974478876317673,-3.5661944667498065e-05,0.9976919538158484,107.63580093383788,0.03281291817891074,55.61094932556152,0.03654947569724052,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.0,0.0,200.65,0.47696960070847283,69.0,0.0,6.475124458335183,0.0012133431865668464,0.027363073476590217,6.874555986571682e-05,1.4419898897058823,0.00359632601465538,0.8375678636748154,0.00022556083514550256,0.3586207995535798,0.00021511537950188333,0.9844420157562521,4.308764565251809e-05,0.5166584518264944,0.0002472647058996484,5.970795783213559,0.006695305855053677,17.0,0.0
D,55,0.78,0.58,0.63,0.9980272615076569,0.000512508170390598,0.9975801328115581,0.9980786756061633,-2.0222701489152638e-05,0.9979739943341872,107.48605194091797,0.04697008396033091,55.52036685943604,0.02925712209208426,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.0,0.0,200.0,0.0,69.0,0.0,6.472251990242708,0.0008355459278828047,0.027402956830337645,5.2376500867699964e-05,1.434808517156863,0.003056943704175703,0.8386226294295047,0.00037079809666214865,0.3586501352020216,0.0002762201344482066,0.984471663060998,3.054274857238042e-05,0.516535545797073,0.00014042867253153337,5.983701295596234,0.003831531645946271,17.0,0.0
D,56,0.79,0.59,0.63,0.9982623253019629,0.00044708198949367097,0.9975916408576868,0.9975916408576868,-1.5682122228167942e-05,0.9982342466110481,107.50783081054688,0.02315429590161666,55.50337505340576,0.02471386329690996,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,132.05,0.21794494717703367,199.25,0.4330127018922193,69.05,0.21794494717703367,6.472262882247142,0.0009686488694280093,0.027378476620651782,6.86011572011782e-05,1.437209712009804,0.002790352114924148,0.8397234280320183,0.00016595609032832263,0.3589501197356755,0.00019946077318182102,0.9844404916277842,3.58626207513165e-05,0.5162728413017226,0.00015294249179022688,6.0000798955715435,0.005984128061469505,17.0,0.0
D,57,0.8,0.6,0.64,0.9983239790625417,0.00043665806531653325,0.9977002054957952,0.9977002054957952,-2.516087348201617e-05,0.9982962883422335,107.8595947265625,0.04552655540104513,55.745076751708986,0.03633008749401197,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.225,0.40233692348577704,133.3125,0.45328660911171864,200.5,0.5,70.3125,0.45328660911171864,6.477197136870569,0.0012000849383606163,0.02735202251933515,6.294336885618069e-05,1.444076286764706,0.003435050126286956,0.838635252795988,0.00018979228825105135,0.35826410115079266,0.0002269176921046526,0.9844990380378222,4.294909878467754e-05,0.5168299792523403,0.00014611343415120749,5.973155551577603,0.004776705971505446,17.0,0.0
D,58,0.8,0.61,0.64,0.9982019110484279,0.0004620530474754864,0.9977965698822707,0.9983439657620928,-6.784196414439792e-06,0.9981508546361586,107.73243103027343,0.0821096137380895,55.68929500579834,0.06784490132535281,59.0,0.0,255.0,0.0,61.0,0.0,63.0,0.0,85.0,0.0,133.5,0.5,200.0,0.0,70.5,0.5,6.474094931841412,0.001461068132684418,0.027413099189288914,8.13504788939597e-05,1.4464391850490197,0.003122504000524605,0.8390771282183522,0.0003247677277799651,0.3583083339076523,0.00020531858398515826,0.9844428791181666,5.772470796741204e-05,0.5169221162210466,0.0002474330759108364,5.992369138166376,0.010364327062316232,17.0,0.0
