filename,set,record_id,frame_idx,time_s,mean,std,min,max,p10,p25,p50,p75,p90,iqr,entropy,energy,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_corr,speckle_contrast,ps_centroid,grain_halfmax_r,force_p1_N,force_p2_N,force_p3_N
FRS_setC_posA_065_posB_043_posC_058_record_028_frame_14.png,C,28,14,28.0,103.91105651855469,58.2604866027832,53.0,255.0,56.0,58.0,79.0,130.0,206.0,72.0,6.48991347131113,0.028401427902281284,1.6043811274509803,0.8214929935147153,0.2956901716139265,0.9843485146512252,0.5606764915567909,5.9384444048007134,17.0,0.65,0.43,0.58
FRS_setC_posA_065_posB_043_posC_058_record_028_frame_15.png,C,28,15,30.0,103.95286560058594,58.31669235229492,54.0,255.0,56.0,58.0,79.0,130.0,206.0,72.0,6.488951954959779,0.028553228359669447,1.6128216911764706,0.8229603096710886,0.29777950726591934,0.9843046505190325,0.5609916765196481,5.938345959394482,17.0,0.65,0.43,0.58
FRS_setC_posA_065_posB_043_posC_058_record_028_frame_16.png,C,28,16,32.0,103.97720336914062,58.322242736816406,54.0,255.0,56.0,58.0,79.0,130.0,206.0,72.0,6.490754384729154,0.028337636962532997,1.6154105392156861,0.8213810123273653,0.29574092089204485,0.9842741029222738,0.5609137469273894,5.94003626431787,17.0,0.65,0.43,0.58
FRS_setC_posA_065_posB_043_posC_058_record_028_frame_17.png,C,28,17,34.0,104.01406860351562,58.358734130859375,54.0,255.0,56.0,58.0,79.0,130.0,206.0,72.0,6.48860442960018,0.028504281770437956,1.6114583333333332,0.8217357360954021,0.29620336559964044,0.984333417877203,0.5610657761433469,5.938121205092986,17.0,0.65,0.43,0.58
FRS_setC_posA_065_posB_043_posC_058_record_028_frame_18.png,C,28,18,36.0,104.01461791992188,58.366943359375,53.0,255.0,56.0,58.0,79.0,130.0,206.0,72.0,6.4906971691664985,0.02842887444421649,1.610922181372549,0.8222404519136779,0.2964496618856582,0.9843450046979512,0.5611417368692314,5.936078217436811,17.0,0.65,0.43,0.58
FRS_setC_posA_065_posB_043_posC_058_record_028_frame_19.png,C,28,19,38.0,103.97445678710938,58.34660720825195,54.0,255.0,56.0,58.0,79.0,130.0,206.0,72.0,6.488984843053062,0.02852104650810361,1.613265931372549,0.8221454317458978,0.29755939877483606,0.9843122123668874,0.5611628953033889,5.9367973705182315,17.0,0.65,0.43,0.58
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_00.png,C,29,0,0.0,104.11613464355469,57.98692321777344,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.495548521023028,0.02761825267225504,1.6245710784313725,0.8188257237871926,0.28674648742954584,0.9838732968872191,0.5569446408694789,5.951393579828583,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_01.png,C,29,1,2.0,104.10787963867188,57.98463439941406,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.495403230896404,0.02757141599431634,1.622702205882353,0.8183676247233062,0.286210530089122,0.9838977605781715,0.5569668175037402,5.949167294882752,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_02.png,C,29,2,4.0,104.08906555175781,57.93861770629883,54.0,255.0,56.0,58.0,80.0,130.0,205.0,72.0,6.496212868264655,0.027532029896974564,1.6006127450980392,0.8188292345288408,0.2865566806754818,0.9840881059152199,0.5566253995957775,5.9269094823952795,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_03.png,C,29,3,6.0,104.10902404785156,57.94491958618164,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.495226968414981,0.027585015166550875,1.6086397058823536,0.8185662229356307,0.28618285591878767,0.9840148201822335,0.5565792217929918,5.931452197955065,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_04.png,C,29,4,8.0,104.114013671875,57.943138122558594,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494974275184587,0.02764174249023199,1.6083792892156863,0.8198149636157701,0.28761880520786937,0.9840138068667145,0.5565354372483539,5.933931716901819,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_05.png,C,29,5,10.0,104.11103820800781,57.946685791015625,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.493398924390895,0.02773313270881772,1.609420955882353,0.8193860913915121,0.2871612457418333,0.9840048069510086,0.5565854186876992,5.936645727578292,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_06.png,C,29,6,12.0,104.096923828125,57.95461654663086,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.493455877689124,0.027613621205091476,1.610922181372549,0.8182430995702883,0.2858388534190868,0.9840037592870485,0.5567370717151977,5.938684087734736,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_07.png,C,29,7,14.0,104.11050415039062,57.96307373046875,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494762097867009,0.0275676054880023,1.608930759803922,0.8183649943417164,0.28579940902291523,0.9840246181745548,0.5567456829018795,5.940642686804726,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_08.png,C,29,8,16.0,104.11940002441406,57.95808792114258,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.4939798592568625,0.027658227365463972,1.6165287990196082,0.8182968957242562,0.2861274886815474,0.9839448838705194,0.5566502295206458,5.941799274090439,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_09.png,C,29,9,18.0,104.07269287109375,57.97702407836914,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494796943930933,0.02754715410992503,1.619776348039216,0.8178372784880381,0.28576583959117025,0.9839233445605793,0.5570820018098306,5.946714926527705,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_10.png,C,29,10,20.0,104.10121154785156,57.967166900634766,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.496122025669214,0.027557461988180876,1.6174938725490193,0.8179758916573308,0.28567825528930335,0.9839365077409075,0.5568346999879901,5.947394978835646,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_11.png,C,29,11,22.0,104.10952758789062,57.97795104980469,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494550212682292,0.027685560286045074,1.615824142156863,0.8189648937135808,0.2869946226588786,0.983950516216601,0.5568938059089587,5.943819400351905,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_12.png,C,29,12,24.0,104.11293029785156,57.995731353759766,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.492952218157436,0.02770447824150324,1.6138480392156864,0.8187282925932071,0.28679121500663957,0.9839837584261073,0.5570463840355091,5.940970027989527,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_13.png,C,29,13,26.0,104.14482116699219,58.02403259277344,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494062151425435,0.02763497456908226,1.6143995098039217,0.8185732689682454,0.2860810592705591,0.9840004414441902,0.5571475560914699,5.935989744253332,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_14.png,C,29,14,28.0,104.1563720703125,58.00823211669922,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494109794053006,0.027658121660351753,1.6040441176470588,0.8191224727917858,0.28679084516774744,0.9840882439402205,0.556934069070102,5.9331995154618635,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_15.png,C,29,15,30.0,104.17903137207031,57.96639633178711,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494650815496052,0.02770986082032323,1.608700980392157,0.8191070033986182,0.28715795619405715,0.9840171339476089,0.5564113581048993,5.9313638879412265,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_16.png,C,29,16,32.0,104.12275695800781,57.94147872924805,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.493586579697235,0.02770237298682332,1.6029411764705883,0.818743764951906,0.2868266461429912,0.9840654483688034,0.5564727675489327,5.930296212145302,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_17.png,C,29,17,34.0,104.12628173828125,57.94868850708008,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.494217969910622,0.027711575850844383,1.6092524509803923,0.819402566434668,0.2871171039884217,0.98400409853072,0.5565231710926937,5.943425816040736,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_18.png,C,29,18,36.0,104.09814453125,57.94963455200195,54.0,255.0,56.0,58.0,80.0,130.0,206.0,72.0,6.4939615754967335,0.02758940029889345,1.6144914215686277,0.8185195973163097,0.28627864497556654,0.9839617749270565,0.5566826845276293,5.944447570043193,17.0,0.65,0.44,0.59
FRS_setC_posA_065_posB_044_posC_059_record_029_frame_19.png,C,29,19,38.0,104.07373046875,57.93537521362305,54.0,255.0,56.0,58.0,80.0,130.0,205.0,72.0,6.493578471817742,0.027663422282785177,1.610906862745098,0.8191493048703211,0.28683538441407275,0.9839886877345391,0.5566762616529695,5.945490311858354,17.0,0.65,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_00.png,C,30,0,0.0,104.16278076171875,57.64830017089844,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.482640936484862,0.028695153538137674,1.5983762254901959,0.825317111494142,0.2986970943272977,0.9838830209855857,0.5534443277083135,5.9401060713230605,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_01.png,C,30,1,2.0,104.134765625,57.648162841796875,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.483326506783133,0.028714708052575588,1.598636642156863,0.8252975630152991,0.29802245219891543,0.983886340868813,0.553591900800865,5.940183065866318,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_02.png,C,30,2,4.0,104.06581115722656,57.59824752807617,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.483943543944003,0.028592124581336975,1.59312193627451,0.8253760629951256,0.29731978320221286,0.9839207247707201,0.5534790618318827,5.933104071484519,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_03.png,C,30,3,6.0,104.04426574707031,57.591957092285156,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.485138444867241,0.028513820376247168,1.594638480392157,0.8247698525416639,0.29668128618921025,0.9839009165659066,0.5535332166434774,5.933271817460632,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_04.png,C,30,4,8.0,104.11769104003906,57.65037155151367,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.485224104586823,0.02858039503917098,1.5981311274509802,0.824671705828599,0.29685725381192923,0.9838895317314098,0.5537038996508609,5.940683973253228,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_05.png,C,30,5,10.0,104.11241149902344,57.64484786987305,54.0,255.0,57.0,58.0,80.0,130.0,205.0,72.0,6.483926840739486,0.02872037375345826,1.600030637254902,0.8251108797223036,0.2973273366461826,0.9838720457181898,0.5536789230015405,5.9408253569329075,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_06.png,C,30,6,12.0,104.121826171875,57.64095687866211,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.482840082019237,0.028714025858789682,1.5975490196078432,0.8249898483778533,0.29778955452866673,0.9838957913771874,0.5535914898718067,5.94120837287177,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_07.png,C,30,7,14.0,104.11077880859375,57.630252838134766,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.483150799906973,0.02869178168475628,1.5997549019607842,0.824786531268308,0.29715861700167984,0.9838660488552983,0.5535474184098329,5.94306433360448,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_08.png,C,30,8,16.0,104.09518432617188,57.62666320800781,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.483486134235079,0.028668662533164024,1.6043198529411766,0.8243721821372193,0.2965976095742821,0.9838267837152919,0.5535958611441607,5.94330335398247,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_09.png,C,30,9,18.0,104.06974792480469,57.608272552490234,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.48207371888568,0.02870201412588358,1.6040287990196083,0.8246082759656249,0.2968589865436473,0.9838153987570801,0.5535544545963,5.944899964247831,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_10.png,C,30,10,20.0,104.08012390136719,57.596073150634766,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.482589091101924,0.02881378959864378,1.5985600490196077,0.8258621237894173,0.29879993910418245,0.9838592254498411,0.5533820578962401,5.9413352863267805,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_11.png,C,30,11,22.0,104.06910705566406,57.59062194824219,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.482677759591086,0.028756666462868452,1.5953125,0.8254009711782624,0.2976098628177043,0.9838909325358074,0.5533882587984328,5.9364649063228825,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_12.png,C,30,12,24.0,104.0506591796875,57.57827377319336,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.484154930474329,0.02869709860533476,1.58890931372549,0.8255251870264164,0.2975413114954896,0.9839546066205175,0.5533676982647419,5.93223438035471,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_13.png,C,30,13,26.0,104.06297302246094,57.57973861694336,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.482652960167887,0.02869880385696888,1.5939797794117645,0.8251847707187338,0.2980768004852085,0.9839032538520059,0.5533162943991117,5.9317405281834255,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_14.png,C,30,14,28.0,104.08279418945312,57.6077880859375,54.0,255.0,57.0,58.0,80.0,130.0,205.0,72.0,6.482534306048236,0.028716991189867258,1.5904718137254905,0.8256708833960302,0.2985123800354609,0.9839544475830783,0.5534804146502673,5.92715236866953,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_15.png,C,30,15,30.0,104.06178283691406,57.62221908569336,54.0,255.0,57.0,58.0,80.0,130.0,205.0,72.0,6.4828700477482215,0.02867858810350299,1.5951746323529412,0.8244719838553843,0.29706271240674853,0.9839149469946926,0.5537308463761237,5.924773189058991,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_16.png,C,30,16,32.0,104.06248474121094,57.61991500854492,54.0,255.0,57.0,58.0,80.0,130.0,205.0,72.0,6.4838929550857305,0.028652522712945938,1.593045343137255,0.8249159331299663,0.2969845532249282,0.9839347865147309,0.5537049701613138,5.922885971937549,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_17.png,C,30,17,34.0,104.07904052734375,57.61699295043945,54.0,255.0,57.0,58.0,80.0,130.0,205.0,72.0,6.4820371890338455,0.028674359433352947,1.5866727941176468,0.8256174262931479,0.2983566495170557,0.9839966546806167,0.5535888172921973,5.922966252721399,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_18.png,C,30,18,36.0,104.09465026855469,57.623470306396484,54.0,255.0,57.0,58.0,81.0,130.0,205.0,72.0,6.484062062516744,0.02866592677310109,1.5887101715686276,0.8250359610697408,0.2977937333021328,0.9839822920134172,0.5535680283062833,5.922936429645362,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_044_posC_059_record_030_frame_19.png,C,30,19,38.0,104.08720397949219,57.628665924072266,54.0,255.0,57.0,58.0,80.0,130.0,205.0,72.0,6.4833238288288335,0.02866682317107916,1.5860906862745099,0.8246041036815553,0.2969987497848754,0.9840091160881179,0.5536575459883236,5.9221088755678295,17.0,0.67,0.44,0.59
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_00.png,C,31,0,0.0,104.63447570800781,57.98828887939453,54.0,255.0,57.0,58.0,81.0,131.0,206.5,73.0,6.482006993235404,0.028911213390529156,1.57827818627451,0.8278075911900248,0.3033687219586238,0.9842637349114771,0.5541986853474152,5.887745122980317,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_01.png,C,31,1,2.0,104.62638854980469,57.993324279785156,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.482164945055703,0.02891820529475808,1.5818627450980396,0.8271099194942128,0.30289200100980185,0.9842306156164409,0.5542896499020262,5.8895055399396306,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_02.png,C,31,2,4.0,104.71961975097656,58.04996109008789,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.482964992602157,0.028860485181212425,1.583869485294118,0.8279567100991788,0.30375403885819807,0.9842390942001883,0.5543370118047626,5.888116957388945,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_03.png,C,31,3,6.0,104.78353881835938,58.08323287963867,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.484240752281857,0.02879482228308916,1.585692401960784,0.8276013269141271,0.3041008814929064,0.9842343410973724,0.5543163891450975,5.88247053743477,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_04.png,C,31,4,8.0,104.76913452148438,58.08654022216797,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.484839680341986,0.028800995089113712,1.589108455882353,0.8274472351068064,0.30322450810369406,0.9842104459255656,0.5544241678378661,5.883181527327445,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_05.png,C,31,5,10.0,104.75050354003906,58.075355529785156,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.484800776491706,0.02882677363231778,1.5870404411764705,0.827911940507709,0.3038399448607236,0.9842190021043054,0.5544160034284351,5.8830937724689045,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_06.png,C,31,6,12.0,104.74769592285156,58.070804595947266,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.484940888548412,0.028798076324164867,1.5808670343137257,0.827567559632631,0.3034844719109602,0.9842737844211932,0.5543874171582431,5.886291253584168,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_07.png,C,31,7,14.0,104.79170227050781,58.081729888916016,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.486423175735931,0.028690684586763382,1.5800245098039214,0.8273665032383841,0.3032982985600238,0.9842886754987653,0.5542588643038178,5.885266155969511,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_08.png,C,31,8,16.0,104.83909606933594,58.13446807861328,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.483358450334848,0.028897148091346025,1.5800245098039216,0.827223088744827,0.30379585131882597,0.9843193176530423,0.5545113441283885,5.878693935109392,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_09.png,C,31,9,18.0,104.87557983398438,58.17922592163086,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.484647194480317,0.028824894223362207,1.5792432598039217,0.8271188532572751,0.3035478929300293,0.9843534671422426,0.554745213458907,5.8747206513118275,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_10.png,C,31,10,20.0,104.62248229980469,57.975257873535156,54.0,255.0,57.0,58.0,81.0,131.0,206.5,73.0,6.483700906925497,0.0288447393104434,1.5768075980392156,0.8275011429397532,0.303548803785105,0.9842688149161823,0.5541376633313052,5.8909501255868175,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_11.png,C,31,11,22.0,104.62400817871094,57.968257904052734,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.483961446492796,0.02878235327079892,1.5792585784313724,0.8280145712540092,0.30370715825877115,0.9842440855063933,0.554062675605346,5.891934939274575,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_12.png,C,31,12,24.0,104.605712890625,57.96975326538086,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.4820494898345125,0.02887368341907859,1.576501225490196,0.8282089986497041,0.3034652084494794,0.9842694228809536,0.5541738750539664,5.8923511638560475,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_13.png,C,31,13,26.0,104.57244873046875,57.93854904174805,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.4818100758122625,0.02892752969637513,1.577435661764706,0.8283591541437745,0.3041102912694098,0.9842433946607475,0.5540517578495437,5.8950776459389225,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_14.png,C,31,14,28.0,104.58641052246094,57.93507766723633,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.484293195587069,0.02877153130248189,1.5760110294117646,0.8274993831922473,0.30345227988368056,0.9842546129109312,0.5539446031068602,5.896181056474423,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_15.png,C,31,15,30.0,104.63798522949219,57.95170593261719,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.484729277677653,0.028746694326400757,1.5786305147058823,0.8275403101816383,0.30307661120633517,0.9842375010233796,0.5538304833136539,5.89637737804114,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_16.png,C,31,16,32.0,104.64060974121094,57.97414016723633,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.48440006902916,0.028776686638593674,1.5797640931372552,0.8274615346375294,0.30328895005388895,0.9842409820803955,0.5540309857770606,5.894492700635925,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_17.png,C,31,17,34.0,104.68266296386719,58.01487350463867,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.484919505550037,0.028740234673023224,1.5797487745098042,0.8272913279166261,0.3032923060403947,0.9842593059684916,0.554197532447783,5.891317206926311,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_18.png,C,31,18,36.0,104.86741638183594,58.16706848144531,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.485300911812728,0.028831853065639734,1.5797640931372547,0.8269608888167418,0.30319480752774297,0.9843427028821525,0.5546724663231034,5.875687405212391,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_060_record_031_frame_19.png,C,31,19,38.0,104.84300231933594,58.14382553100586,54.0,255.0,57.0,58.0,81.0,131.0,207.0,73.0,6.4843804543231265,0.02885951241478324,1.577221200980392,0.8275761616482556,0.30377416077316993,0.9843528658749363,0.554579936140211,5.876960354858669,17.0,0.67,0.45,0.6
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_00.png,C,32,0,0.0,104.44302368164062,57.79856491088867,54.0,255.0,57.0,58.0,81.0,130.25,206.0,72.25,6.4841288531323045,0.028744916431605816,1.580545343137255,0.8281911870094507,0.3030966863503952,0.9841337685356519,0.5533980430044574,5.9011706858033195,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_01.png,C,32,1,2.0,104.48080444335938,57.81283187866211,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.482423041768419,0.028933543246239424,1.5810968137254904,0.8280858299990482,0.30315483029732887,0.984138444146189,0.5533344826991906,5.897397574162984,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_02.png,C,32,2,4.0,104.52192687988281,57.82232666015625,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.483409297970775,0.028918856754899025,1.5814338235294123,0.8280982685876328,0.3036469032860294,0.984138629222194,0.5532076224217091,5.895437396673301,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_03.png,C,32,3,6.0,104.52455139160156,57.81467056274414,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.48409602026097,0.02885904721915722,1.579871323529412,0.8281695712460817,0.30365705992080255,0.9841436056938242,0.5531204850250038,5.893909798389457,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_04.png,C,32,4,8.0,104.51217651367188,57.823909759521484,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.484378877937194,0.028893212787806988,1.5764246323529416,0.8283406694220988,0.30310233067251263,0.9841888542973252,0.5532743809230366,5.891857568564336,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_05.png,C,32,5,10.0,104.5030517578125,57.81467819213867,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.48483168183203,0.02887915028259158,1.575245098039216,0.8283014381977973,0.3030006476674416,0.9841938009924478,0.5532343526782794,5.892103891534587,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_06.png,C,32,6,12.0,104.51481628417969,57.815834045410156,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.483050324707186,0.028921913355588913,1.5780790441176473,0.8282461463726083,0.30371342846897637,0.9841634423449409,0.5531831380558159,5.890623418587958,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_07.png,C,32,7,14.0,104.52243041992188,57.81144332885742,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.484581718174502,0.028868754394352436,1.5765318627450982,0.8284506882576395,0.30342050496836925,0.9841769941812315,0.5531008329656872,5.890386542805361,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_08.png,C,32,8,16.0,104.52037048339844,57.81227111816406,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.485696843269862,0.028787143994122744,1.573973651960784,0.8286334802572345,0.3037800383456324,0.9842047070059554,0.5531196536214552,5.887394244191172,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_09.png,C,32,9,18.0,104.52241516113281,57.82173538208008,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.487508569046935,0.028683969285339117,1.5722426470588236,0.8282454135825169,0.30310483634467994,0.9842266828969702,0.5531993811369643,5.886429004608,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_10.png,C,32,10,20.0,104.50640869140625,57.81807327270508,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.482916295048136,0.02899089828133583,1.5712009803921567,0.8280404000406916,0.30326224204100394,0.9842357007458068,0.5532490686139042,5.88569199703776,17.0,0.67,0.45,0.61
FRS_setC_posA_067_posB_045_posC_061_record_032_frame_11.png,C,32,11,22.0,104.47018432617188,57.80413818359375,54.0,255.0,57.0,58.0,81.0,131.0,206.0,73.0,6.480952574201611,0.02910257363691926,1.5710324754901965,0.8282338776823943,0.30327145306025327,0.9842298453076378,0.5533075159810176,5.887562598463657,17.0,0.67,0.45,0.61
